,Country,Total Cases,New Cases,Total Deaths,New Deaths,Total Recovered,New Recovered,Active Cases,Serious,Tot per 1M,Deaths per 1M,Tests,Tests per 1M,Pop
85,Venezuela,523411,0,5717,0,516588,0,1106,230,18506,202,3359014,118761,28283717
86,Moldova,518793,0,11521,0,504142,0,3130,49,129174,2869,3216305,800823,4016249
87,Egypt,515645,0,24613,0,442182,0,48850,122,4865,232,3693367,34849,105981201
88,Libya,501904,0,6430,0,490973,0,4501,101,71214,912,2477219,351486,7047854
89,Cyprus,477711,0,1032,0,124370,0,352309,60,390297,843,9477138,7742962,1223968
90,Ethiopia,471527,0,7512,0,455819,0,8196,10,3918,62,4876904,40525,120343151
91,Mongolia,469885,0,2179,0,313256,0,154450,192,139100,645,4030048,1193012,3378044
92,Honduras,424859,0,10896,0,132401,0,281562,105,41644,1068,1372779,134556,10202266
93,Armenia,422939,0,8624,0,412240,0,2075,0,142226,2900,3089295,1038869,2973709
94,Réunion,414615,0,777,0,406484,0,7354,10,456933,856,1603660,1767340,907386
95,Oman,389473,0,4260,0,384669,0,544,2,72772,796,25000000,4671177,5351970
96,Bosnia and Herzegovina,377769,0,15786,0,N/A,N/A,N/A,0,116514,4869,1773676,547048,3242268
97,Qatar,367617,181,677,0,365768,109,1172,0,130927,241,3521804,1254291,2807805
98,Kenya,324349,0,5651,0,318360,0,338,0,5791,101,3653013,65222,56008989
99,Zambia,321342,74,3985,0,316711,53,646,0,16601,206,3472008,179372,19356502
100,North Macedonia,311484,32,9300,0,301651,12,533,0,149521,4464,2043469,980922,2083212
101,Botswana,307126,0,2695,0,303845,0,586,1,125802,1104,2026898,830241,2441337
102,Albania,275939,0,3497,0,272182,0,260,2,96084,1218,1824414,635273,2871860
103,Algeria,265860,0,6875,0,178397,0,80588,6,5863,152,230861,5091,45347181
104,Nigeria,255972,0,3143,0,250024,0,2805,11,1186,15,5160280,23913,215791441
105,Zimbabwe,250929,0,5496,0,243195,0,2238,12,16431,360,2311968,151388,15271763
106,Luxembourg,244182,0,1073,0,235939,0,7170,0,378447,1663,4248188,6584082,645221
107,Uzbekistan,238964,19,1637,0,237180,12,147,23,6950,48,1377915,40072,34385774
108,Montenegro,236803,0,2719,0,233633,0,451,6,376945,4328,2470598,3932721,628216
109,Mozambique,225600,0,2203,0,223319,0,78,13,6855,67,1323952,40230,32909544
110,China,223605,117,5224,0,214682,374,3699,187,155,4,160000000,111163,1439323776
111,Laos,209861,38,754,0,N/A,N/A,N/A,0,28075,101,1232128,164832,7475055
112,Kyrgyzstan,200993,0,2991,0,196406,0,1596,131,29876,445,1907195,283489,6727581
113,Iceland,187664,0,153,0,N/A,N/A,N/A,0,543280,443,1925385,5573911,345428
114,Afghanistan,179716,0,7698,0,162741,0,9277,1124,4428,190,958454,23616,40584648
115,Maldives,179662,0,298,0,163687,0,15677,25,321668,534,2213831,3963660,558532
116,Namibia,165117,0,4034,0,158078,0,3005,0,62834,1535,1031379,392480,2627849
117,Martinique,164411,0,931,0,104,0,163376,8,438763,2485,828928,2212156,374715
118,Uganda,164069,0,3596,0,100205,0,60268,2,3385,74,2612795,53906,48469482
119,El Salvador,162089,0,4131,0,150662,0,7296,8,24754,631,1950448,297867,6548050
120,Ghana,161370,0,1445,0,159881,0,44,1,4996,45,2447976,75793,32298375
121,Trinidad and Tobago,159344,0,3896,0,145925,0,9523,18,113166,2767,739498,525192,1408052
122,Brunei,147271,250,222,0,145427,261,1622,0,330653,498,717784,1611567,445395
123,Guadeloupe,140130,0,854,0,2250,0,137026,19,350104,2134,938039,2343615,400253
124,Cambodia,136262,0,3056,0,133201,0,5,0,7942,178,2964585,172800,17156191
125,Jamaica,135331,0,3039,0,86288,0,46004,0,45328,1018,1055693,353596,2985591
126,Rwanda,129999,0,1459,0,45522,0,83018,0,9588,108,5395660,397947,13558755
127,Cameroon,119780,0,1927,0,117791,0,62,13,4310,69,1751774,63027,27794163
128,Angola,99194,0,1900,0,97149,0,145,0,2851,55,1499795,43101,34797342
129,Malta,94264,59,719,0,91540,142,2005,4,212419,1620,1917505,4320992,443765
130,DRC,87633,0,1338,0,50930,0,35365,0,925,14,846704,8940,94704467
131,Senegal,86093,6,1966,0,84101,4,26,0,4898,112,1090415,62035,17577446
132,Malawi,85943,0,2639,0,82849,0,455,67,4283,132,582048,29010,20063762
133,French Guiana,82313,0,397,0,11254,0,70662,1,262723,1267,635980,2029894,313307
134,Ivory Coast,82088,0,799,0,81247,0,42,0,2973,29,1516836,54933,27612248
135,Suriname,80416,0,1341,0,49485,0,29590,0,134798,2248,237010,397291,596565
136,Barbados,79383,0,443,0,75510,0,3430,0,275597,1538,681391,2365612,288040
137,Channel Islands,76018,0,176,0,75199,0,643,0,429745,995,1252808,7082373,176891
138,French Polynesia,72898,0,649,0,N/A,N/A,N/A,7,256704,2285,0,0,283977
139,Eswatini,72257,0,1406,0,70414,0,437,11,61086,1189,1025335,866824,1182864
140,Fiji,64898,0,862,0,63010,0,1026,0,71417,949,526353,579224,908721
141,Guyana,64342,0,1232,0,62569,0,541,0,81063,1552,621985,783629,793724
142,Madagascar,64314,0,1393,0,59370,0,3551,6,2215,48,435827,15010,29035805
143,Sudan,62240,0,4941,0,N/A,N/A,N/A,0,1359,108,562941,12296,45783425
144,New Caledonia,61880,0,313,0,60999,0,568,9,212876,1077,98964,340451,290685
145,Bhutan,59614,0,21,0,59564,0,29,0,75685,27,2303734,2924767,787664
146,Mauritania,59068,0,982,0,57806,0,280,0,12103,201,826625,169372,4880531
147,Belize,58749,0,677,0,57029,0,1043,6,142849,1646,558329,1357583,411267
148,Cabo Verde,56172,0,401,0,55669,0,102,23,98999,707,400982,706703,567398
149,Syria,55880,0,3150,0,52610,0,120,0,3053,172,146269,7991,18303792
150,Gabon,47622,0,304,0,47303,0,15,0,20483,131,1595381,686200,2324950
151,Papua New Guinea,44403,0,651,0,43733,0,19,7,4791,70,249149,26885,9267243
152,Seychelles,43729,0,167,0,43040,0,522,0,439496,1678,0,0,99498
153,Curaçao,43522,0,276,0,42622,0,624,3,263194,1669,496693,3003689,165361
154,Andorra,42572,0,153,0,41757,0,662,14,549323,1974,249838,3223758,77499
155,Burundi,41897,0,38,0,N/A,N/A,N/A,0,3336,3,345742,27528,12559717
156,Mauritius,38012,14,996,0,36349,17,667,0,29796,781,358675,281147,1275756
157,Mayotte,37523,0,187,0,2964,0,34372,0,131544,656,176919,620224,285250
158,Togo,37062,0,273,0,36752,0,37,0,4287,32,738716,85447,8645281
159,Guinea,36597,0,442,0,36113,0,42,8,2651,32,660107,47814,13805699
160,Aruba,36316,0,213,0,35808,0,295,0,337437,1979,177885,1652853,107623
161,Tanzania,35354,0,840,0,N/A,N/A,N/A,7,562,13,0,0,62948129
162,Faeroe Islands,34658,0,28,0,N/A,N/A,N/A,5,704231,569,778000,15808510,49214
163,Bahamas,34355,0,810,0,32646,0,899,0,85813,2023,235192,587473,400345
164,Lesotho,32910,0,697,0,24155,0,8058,0,15136,321,431221,198323,2174341
165,Mali,31058,0,734,0,30163,0,161,0,1455,34,680744,31881,21352615
166,Haiti,30781,0,835,0,29669,0,277,0,2639,72,132422,11352,11665198
167,Isle of Man,28416,0,105,0,26794,0,1517,0,330869,1223,150753,1755330,85883
168,Benin,26952,0,163,0,25506,0,1283,5,2118,13,604310,47497,12723046
169,Somalia,26535,0,1350,0,13182,0,12003,0,1586,81,400466,23936,16730805
170,Saint Lucia,25132,0,370,0,24046,0,716,1,135692,1998,143281,773601,185213
171,Cayman Islands,24477,0,28,0,8553,0,15896,1,364350,417,222773,3316061,67180
172,Congo,24079,0,385,0,20178,0,3516,0,4170,67,347815,60231,5774671
173,Timor-Leste,22890,0,131,0,22748,0,11,0,16758,96,265125,194104,1365891
174,Burkina Faso,20853,0,382,0,20439,0,32,0,948,17,248995,11325,21986015
175,Nicaragua,18491,0,225,0,4225,0,14041,0,2730,33,0,0,6773491
176,Gibraltar,18273,0,102,0,16579,0,1592,0,542676,3029,534283,15867278,33672
177,Solomon Islands,18174,0,146,0,16357,0,1671,2,25287,203,5117,7120,718705
178,South Sudan,17575,0,138,0,13514,0,3923,1,1536,12,395064,34528,11441721
179,Liechtenstein,17428,11,84,0,17300,4,44,0,454624,2191,102174,2665293,38335
180,Grenada,17390,0,224,0,16332,0,834,4,153205,1973,163005,1436066,113508
181,Tajikistan,17388,0,124,0,17264,0,0,0,1749,12,0,0,9942360
182,San Marino,17045,0,115,0,16787,0,143,4,500352,3376,152231,4468708,34066
183,Equatorial Guinea,15910,0,183,0,15704,0,23,5,10678,123,320949,215396,1490044
184,Djibouti,15631,0,189,0,15427,0,15,0,15398,186,305941,301375,1015149
185,CAR,14649,0,113,0,6859,0,7677,2,2937,23,81294,16297,4988433
186,Bermuda,14442,0,137,0,13945,0,360,0,233527,2215,903163,14604127,61843
187,Dominica,13752,0,63,0,13188,0,501,0,190144,871,199138,2753415,72324
188,Samoa,12843,0,25,0,1605,0,11213,4,63926,124,105492,525084,200905
189,Monaco,12124,0,57,0,12009,0,58,4,304868,1433,54960,1382016,39768
190,Gambia,12002,0,365,0,11591,0,46,0,4716,143,155686,61175,2544916
191,Greenland,11971,0,21,0,2761,0,9189,4,210180,369,164926,2895674,56956
192,Yemen,11819,0,2149,0,9042,0,628,23,380,69,265253,8538,31067004
193,Tonga,11500,0,11,0,10875,0,614,0,106522,102,535009,4955668,107959
194,Saint Martin,10668,0,63,0,1399,0,9206,7,267288,1578,112382,2815745,39912
195,Sint Maarten,10279,0,86,0,10127,0,66,10,234702,1964,62056,1416933,43796
196,Caribbean Netherlands,10044,0,35,0,9959,0,50,0,376405,1312,30126,1128991,26684
197,Eritrea,9755,0,103,0,9644,0,8,0,2681,28,23693,6511,3639170
198,Niger,9031,0,310,0,8628,0,93,1,349,12,254538,9842,25861559
199,Vanuatu,8735,0,14,0,8519,0,202,0,27237,44,24976,77879,320704
200,Guinea-Bissau,8259,0,171,0,8033,0,55,6,4017,83,138217,67230,2055873
201,Comoros,8100,0,160,0,7933,0,7,0,8954,177,0,0,904598
202,Antigua and Barbuda,7982,0,138,0,7651,0,193,1,80253,1387,18901,190034,99461
203,Sierra Leone,7682,0,125,0,N/A,N/A,N/A,0,927,15,259958,31383,8283469
204,Liberia,7455,0,294,0,5747,0,1414,2,1411,56,139824,26471,5282256
205,Chad,7417,0,193,0,4874,0,2350,0,428,11,191341,11050,17316190
206,St. Vincent Grenadines,6857,0,106,0,6641,0,110,0,61439,950,99496,891493,111606
207,British Virgin Islands,6690,0,62,0,N/A,N/A,N/A,1,218549,2025,103895,3394041,30611
208,Turks and Caicos,6097,0,36,0,6026,0,35,4,153550,907,512050,12895711,39707
209,Sao Tome and Principe,5982,0,73,0,5900,0,9,0,26370,322,29036,127998,226848
210,Saint Kitts and Nevis,5688,0,43,0,5577,0,68,0,105509,798,70707,1311575,53910
211,Cook Islands,5599,0,1,0,5514,0,84,0,318233,57,18354,1043197,17594
212,Palau,5020,0,6,0,4298,0,716,1,274963,329,51089,2798324,18257
213,St. Barth,4630,0,6,0,N/A,N/A,N/A,0,466076,604,78646,7916851,9934
214,Anguilla,3203,0,9,0,3142,0,52,4,209950,590,51382,3367986,15256
215,Kiribati,3098,0,13,0,2602,0,483,3,25205,106,0,0,122912
216,Saint Pierre Miquelon,2748,0,1,0,2449,0,298,1,478662,174,23787,4143355,5741
217,Falkland Islands,1512,0,0,0,N/A,N/A,N/A,0,411877,0,8632,2351403,3671
218,Montserrat,958,43,4,0,856,107,98,0,191677,800,12706,2542217,4998
219,Diamond Princess,712,0,13,0,699,0,0,0,0,0,0,0,0
220,Wallis and Futuna,454,0,7,0,438,0,9,0,41778,644,20508,1887181,10867
221,Macao,82,0,0,0,82,0,0,0,123,0,5375,8070,666061
222,Micronesia,30,0,0,0,30,0,0,0,256,0,21109,179956,117301
223,Vatican City,29,0,0,0,29,0,0,0,36025,0,0,0,805
224,Marshall Islands,17,0,0,0,14,0,3,0,284,0,0,0,59945
225,Western Sahara,10,0,1,0,9,0,0,0,16,2,0,0,625083
226,MS Zaandam,9,0,2,0,7,0,0,0,0,0,0,0,0
227,Niue,9,0,0,0,9,0,0,0,5464,0,0,0,1647
228,Nauru,8,0,0,0,8,0,0,0,730,0,0,0,10953
229,Tuvalu,3,0,0,0,0,0,3,0,249,0,0,0,12067
230,Saint Helena,2,0,0,0,2,0,0,0,327,0,0,0,6111
